cohort	gsm	stage	gene	raw	cpm	norm	lib_size	size_factor
GSE162694	GSM4957350	2	THBS2	660	16.1056373635169	685.748662113421	40979440	0.962451750129463
GSE162694	GSM4957351	2	THBS2	461	8.21276001023656	464.13621895208	56132165	0.993242891151308
GSE162694	GSM4957352	2	THBS2	208	5.82887433787631	237.714346587354	35684420	0.874999775933022
GSE162694	GSM4957353	2	THBS2	438	10.4030633648927	504.387587514254	42102983	0.868379815131001
GSE162694	GSM4957354	2	THBS2	568	11.9683815587468	485.842489338907	47458380	1.16910318151236
GSE162694	GSM4957355	3	THBS2	1029	23.4805446345415	1179.06288358462	43823515	0.872726988802841
GSE162694	GSM4957356	3	THBS2	494	10.9071541967351	528.645565193521	45291374	0.934463528165911
GSE162694	GSM4957357	2	THBS2	481	10.0752974527344	401.088139339067	47740526	1.19923765582452
GSE162694	GSM4957358	control	THBS2	209	7.96548088351285	202.257367153278	26238215	1.03333689616167
GSE162694	GSM4957359	1	THBS2	197	6.4278522688997	157.310361130984	30647873	1.25230149230901
GSE162694	GSM4957360	4	THBS2	336	7.89657628424065	327.637941853462	42550086	1.02552225209093
GSE162694	GSM4957361	1	THBS2	497	18.0000274527582	443.955726320873	27611069	1.11948099896968
GSE162694	GSM4957362	2	THBS2	596	19.6346570144977	536.539679713729	30354490	1.11082185071195
GSE162694	GSM4957363	0	THBS2	283	11.7816900297302	290.153704940673	24020323	0.975345119435454
GSE162694	GSM4957364	0	THBS2	110	3.39625890966072	98.5748861715296	32388579	1.11590288634561
GSE162694	GSM4957365	1	THBS2	1097	21.5568714482991	988.703325843183	50888646	1.10953404456737
GSE162694	GSM4957366	4	THBS2	7110	163.631629805324	12130.7025443238	43451257	0.586116094597249
GSE162694	GSM4957367	1	THBS2	277	7.26276277173876	332.170397320532	38139756	0.833909349642332
GSE162694	GSM4957368	0	THBS2	583	14.2745576747955	607.556466069353	40841896	0.959581590451627
GSE162694	GSM4957369	0	THBS2	753	17.562953801478	772.139230127363	42874337	0.975212721513702
GSE162694	GSM4957370	1	THBS2	1687	40.1885589056953	1463.80828075127	41977121	1.15247332740472
GSE162694	GSM4957371	0	THBS2	157	4.95260952049276	152.171224809656	31700460	1.03173251182268
GSE162694	GSM4957372	0	THBS2	228	5.34539429339772	245.022175584458	42653542	0.930528020397114
GSE162694	GSM4957373	0	THBS2	404	10.6829945131717	466.702082479829	37817112	0.86564859075267
GSE162694	GSM4957374	3	THBS2	531	11.7415824959938	553.110537856245	45223887	0.960025101054951
GSE162694	GSM4957375	0	THBS2	737	18.2587789237205	732.180596124689	40364145	1.00658226112631
GSE162694	GSM4957376	1	THBS2	334	6.87386032064747	287.794776972893	48589873	1.16054920632371
GSE162694	GSM4957377	1	THBS2	453	10.1247808839846	473.903991839136	44741709	0.955889816926818
GSE162694	GSM4957378	0	THBS2	630	17.5369410792462	771.936578771066	35924167	0.816129222692062
GSE162694	GSM4957379	0	THBS2	608	15.6300326037853	608.810189365129	38899471	0.998669225024019
GSE162694	GSM4957380	0	THBS2	220	5.85149475502598	265.153809406498	37597231	0.829707106574984
GSE162694	GSM4957381	1	THBS2	266	9.96447253476702	267.817835367335	26694840	0.993212418564874
GSE162694	GSM4957382	0	THBS2	511	13.2812528021234	612.500212440489	38475286	0.83428542492081
GSE162694	GSM4957383	1	THBS2	280	9.1738655573279	266.273293342208	30521485	1.05155119571136
GSE162694	GSM4957384	2	THBS2	272	7.53216170742586	250.42443108048	36111811	1.08615600653031
GSE162694	GSM4957385	2	THBS2	504	18.6055357670752	483.998609190852	27088712	1.04132530637347
GSE162694	GSM4957386	0	THBS2	221	6.72044093877323	187.695010902235	32884747	1.1774420584632
GSE162694	GSM4957387	1	THBS2	187	5.51296617214476	195.655641418204	33920034	0.955760839015608
GSE162694	GSM4957388	0	THBS2	854	21.8414037362765	775.827173286755	39100051	1.10076061963913
GSE162694	GSM4957389	0	THBS2	237	8.12972990773271	226.091502364992	29152260	1.04824815404781
GSE162694	GSM4957390	2	THBS2	290	12.0411851715047	305.989789943895	24084008	0.947744040914481
GSE162694	GSM4957391	control	THBS2	166	6.240168445453	196.569484385224	26601846	0.844485096550814
GSE162694	GSM4957392	1	THBS2	430	13.5101049929955	406.010419207951	31828028	1.05908612108736
GSE162694	GSM4957393	1	THBS2	873	28.9984782608407	820.968768463032	30105028	1.06337784521862
GSE162694	GSM4957394	0	THBS2	536	12.6451574425905	583.562454156292	42387768	0.918496377178589
GSE162694	GSM4957395	4	THBS2	5184	142.66403846337	4174.09724939894	36337118	1.24194518964465
GSE162694	GSM4957396	2	THBS2	433	18.1718116675117	416.245111621526	23828114	1.04025245681133
GSE162694	GSM4957397	0	THBS2	707	21.9848172913977	771.546025008723	32158557	0.916341964164751
GSE162694	GSM4957398	control	THBS2	199	6.28149606044453	199.127606320728	31680351	0.999359173129805
GSE162694	GSM4957399	0	THBS2	555	23.7548387643529	613.960337584284	23363661	0.903967188147247
GSE162694	GSM4957400	2	THBS2	597	23.8776857746947	613.885108237691	25002423	0.972494676917373
GSE162694	GSM4957401	0	THBS2	1061	44.9697842043739	1116.91643660375	23593620	0.949936777030718
GSE162694	GSM4957402	control	THBS2	139	4.43358694088561	116.613893597522	31351590	1.19196774682561
GSE162694	GSM4957403	3	THBS2	2828	87.8754964553828	2625.20271661281	32181895	1.07725014228572
GSE162694	GSM4957404	control	THBS2	66	2.66892527838205	77.6721439041807	24729055	0.849725483069195
GSE162694	GSM4957405	0	THBS2	129	3.63637603950672	118.415626220127	35474879	1.08938325217482
GSE162694	GSM4957406	control	THBS2	148	5.78587010768521	146.352562392391	25579558	1.01125663658141
GSE162694	GSM4957407	3	THBS2	382	15.8461033083801	436.526056957051	24106873	0.875090945688001
GSE162694	GSM4957408	0	THBS2	87	4.17133084584569	108.010271802531	20856653	0.80547894703068
GSE162694	GSM4957409	control	THBS2	189	6.35149367639913	208.023018158763	29756780	0.908553301806993
GSE162694	GSM4957410	0	THBS2	552	18.6129501421446	499.428928807193	29656771	1.10526236699657
GSE162694	GSM4957411	1	THBS2	160	4.4431818402715	147.019533812836	36010230	1.08829075872114
GSE162694	GSM4957412	1	THBS2	164	5.68659339144338	147.969538179872	28839762	1.10833622931662
GSE162694	GSM4957413	control	THBS2	129	3.7709268903218	128.23772121645	34209096	1.00594426332844
GSE162694	GSM4957414	0	THBS2	183	5.71857576214475	185.341473250479	32000975	0.987366706385709
GSE162694	GSM4957415	2	THBS2	241	10.5241204106101	258.813736008654	22899776	0.931171597445439
GSE162694	GSM4957416	0	THBS2	358	11.4601770053149	320.324993676413	31238610	1.11761494440751
GSE162694	GSM4957417	1	THBS2	235	8.41970909869235	232.639921164696	27910703	1.01014477147124
GSE162694	GSM4957418	control	THBS2	197	8.22148119457204	223.436772740286	23961619	0.881681191434791
GSE162694	GSM4957419	1	THBS2	163	6.07302262010911	175.116915229316	26840012	0.930806711542119
GSE162694	GSM4957420	1	THBS2	586	17.7274358933868	472.633890357611	33056106	1.2398603061592
GSE162694	GSM4957421	control	THBS2	287	9.48703721976259	254.114600573849	30251805	1.12941168808045
GSE162694	GSM4957422	0	THBS2	269	8.92453423801348	240.08570679467	30141629	1.12043321358593
GSE162694	GSM4957423	control	THBS2	89	3.0108294121227	86.8470869135432	29559961	1.02478969834187
GSE162694	GSM4957424	1	THBS2	337	10.5571122858222	289.304955647018	31921608	1.16486079281399
GSE162694	GSM4957425	control	THBS2	257	9.15437706387568	267.049378531493	28074002	0.962368837603165
GSE162694	GSM4957426	1	THBS2	787	26.5099139162126	755.26136398683	29687007	1.04202338094674
GSE162694	GSM4957427	control	THBS2	356	11.6756407303021	318.084002310346	30490832	1.1192012091594
GSE162694	GSM4957428	0	THBS2	530	20.8137304645468	542.120783110891	25463960	0.977641913963642
GSE162694	GSM4957429	control	THBS2	123	4.2820494780025	121.156240718072	28724563	1.01521802980185
GSE162694	GSM4957430	control	THBS2	143	4.97881548826634	134.633442877891	28721691	1.06214323085905
GSE162694	GSM4957431	1	THBS2	172	6.49466453868228	186.140558115831	26483277	0.924032901486027
GSE162694	GSM4957432	2	THBS2	273	8.66154370727586	255.846097433483	31518631	1.06704773978808
GSE162694	GSM4957433	2	THBS2	994	33.6039101699192	871.805833217863	29579891	1.14016213487711
GSE162694	GSM4957434	control	THBS2	338	9.67481321241725	309.984063926323	34936075	1.09037863340077
GSE162694	GSM4957435	control	THBS2	222	8.42093029051489	224.077858751019	26362883	0.990727067981637
GSE162694	GSM4957436	0	THBS2	229	7.50385063863831	205.449484204367	30517665	1.11462922813769
GSE162694	GSM4957437	control	THBS2	181	5.57726168283795	160.193570134231	32453202	1.12988305241175
GSE162694	GSM4957438	control	THBS2	178	5.29441151664188	151.921625024953	33620356	1.17165676690704
GSE162694	GSM4957439	control	THBS2	181	5.18764113572426	162.816163973319	34890617	1.11168323576068
GSE162694	GSM4957440	control	THBS2	845	26.1468002040998	656.096643553069	32317530	1.28792001651454
GSE162694	GSM4957441	control	THBS2	187	7.78067290005359	240.354161485255	24033911	0.778018565788269
GSE162694	GSM4957442	0	THBS2	310	8.86556869362928	255.791682453124	34966736	1.21192369129051
GSE162694	GSM4957443	1	THBS2	388	12.6173330678057	334.628722946564	30751348	1.15949401050656
GSE162694	GSM4957444	control	THBS2	267	8.82149632797782	254.03669974833	30266974	1.05102924209184
GSE162694	GSM4957445	2	THBS2	1783	56.3915826438411	1291.86165953327	31618194	1.38017874192827
GSE162694	GSM4957446	2	THBS2	430	12.9761014612841	348.506634307451	33137842	1.23383590919149
GSE162694	GSM4957447	1	THBS2	413	13.5176078953042	376.731162730081	30552743	1.09627246391588
GSE162694	GSM4957448	2	THBS2	1160	32.8928741189424	826.73686293684	35265997	1.40310666186978
GSE162694	GSM4957449	0	THBS2	182	6.47529996827103	174.733941381564	28106806	1.04158355589638
GSE162694	GSM4957450	0	THBS2	423	11.1650196503026	324.558181646668	37886185	1.30331023502128
GSE162694	GSM4957451	4	THBS2	525	15.0635470797105	431.823155433026	34852349	1.2157754705709
GSE162694	GSM4957452	0	THBS2	416	10.8943701770807	378.756217999605	38184860	1.09833180349381
GSE162694	GSM4957453	control	THBS2	127	3.99290131314891	128.326220486904	31806446	0.98966524158608
GSE162694	GSM4957454	1	THBS2	311	14.3926209818961	441.508150773707	21608295	0.704403756657716
GSE162694	GSM4957455	1	THBS2	706	24.1720722861371	626.852189206207	29207260	1.12626231854437
GSE162694	GSM4957456	control	THBS2	393	16.7079248961345	428.00058620937	23521772	0.918223041423013
GSE162694	GSM4957457	2	THBS2	213	9.29155553333725	267.410769884569	22924041	0.796527380299396
GSE162694	GSM4957458	3	THBS2	261	8.61716520158901	274.707193480724	30288383	0.950102531691853
GSE162694	GSM4957459	0	THBS2	134	3.42569413766586	115.885618826582	39116160	1.15631258957616
GSE162694	GSM4957460	2	THBS2	289	11.2514518850153	331.743618369326	25685574	0.871154662810302
GSE162694	GSM4957461	0	THBS2	300	10.1697642129997	284.671201074096	29499209	1.05384738206066
GSE162694	GSM4957462	1	THBS2	255	9.09328955526575	274.186631371195	28042657	0.930023461482262
GSE162694	GSM4957463	control	THBS2	78	1.85852998427183	135.132105576093	41968653	0.577212940385054
GSE162694	GSM4957321	0	ALB	4210221	130980.028865114	4367447.1808737	32143992	0.964000439075202
GSE162694	GSM4957322	1	ALB	4004192	135467.807554945	4014539.27542308	29558255	0.997422549709146
GSE162694	GSM4957323	control	ALB	1784762	81275.7652348172	2226399.69566051	21959338	0.801635934229911
GSE162694	GSM4957324	3	ALB	2460307	84772.9936744841	2052762.95784373	29022297	1.19853439024658
GSE162694	GSM4957325	1	ALB	4183833	100503.9861126	3121233.86940891	41628528	1.34044200949041
GSE162694	GSM4957326	control	ALB	2484201	102334.972359229	3216465.20583301	24275191	0.772338838142859
GSE162694	GSM4957327	0	ALB	2445757	97756.7200233169	2949944.53325309	25018812	0.829085758199972
GSE162694	GSM4957328	2	ALB	1961135	88310.2441882598	2160502.89937598	22207333	0.90772153120759
GSE162694	GSM4957329	1	ALB	3351516	132948.15114294	3985291.56668871	25209196	0.840971342727805
GSE162694	GSM4957330	control	ALB	4621311	153733.261301013	7094759.87012775	30060580	0.651369614277979
GSE162694	GSM4957331	control	ALB	2420039	107424.960435403	2880547.52395432	22527716	0.840131599938977
GSE162694	GSM4957332	1	ALB	2705159	87255.2617636242	2624112.10480484	31002818	1.03088545456833
GSE162694	GSM4957333	2	ALB	2220261	89656.9486324864	2430423.48994342	24763959	0.913528448514001
GSE162694	GSM4957334	2	ALB	3394252	133482.966828406	3775238.65665182	25428353	0.899082762362444
GSE162694	GSM4957335	4	ALB	4559082	72447.76969683	3981335.87400721	62929225	1.14511363629597
GSE162694	GSM4957336	control	ALB	4534399	125682.203896027	3976771.95144263	36078290	1.14022102734734
GSE162694	GSM4957337	4	ALB	2393940	36798.3541223882	1841131.65944218	65055627	1.30025464921141
GSE162694	GSM4957338	4	ALB	4178015	68678.3657053626	2765986.2504507	60834514	1.51049738563206
GSE162694	GSM4957339	4	ALB	6830243	110636.94419386	6262123.94338008	61735644	1.09072306165714
GSE162694	GSM4957340	4	ALB	3383139	64527.4960810646	2563304.61064992	52429417	1.31983494507202
GSE162694	GSM4957341	4	ALB	4471564	77963.6924715211	4694662.0583489	57354441	0.952478356146605
GSE162694	GSM4957342	4	ALB	5312484	98943.3839130331	6211727.38743422	53692160	0.855234569814942
GSE162694	GSM4957343	2	ALB	3151845	62217.5422538489	2753940.27148618	50658462	1.14448560581856
GSE162694	GSM4957344	2	ALB	3604081	82786.6052537395	2510996.58309016	43534591	1.43531895832556
GSE162694	GSM4957345	3	ALB	1420126	38448.2577039276	1933992.5121194	36936030	0.734297568941326
GSE162694	GSM4957346	2	ALB	3499481	74430.6782567741	3002677.08792982	47016648	1.16545365935859
GSE162694	GSM4957347	1	ALB	2142482	101260.79612214	2891369.68925971	21158060	0.740992066133386
GSE162694	GSM4957348	2	ALB	2208445	55097.8369599807	2000039.53065731	40082245	1.10420067511076
GSE162694	GSM4957349	4	ALB	1466363	36671.3039630891	1162172.2600348	39986661	1.26174324618288
GSE162694	GSM4957350	2	ALB	2390772	58340.7679558335	2484043.48548216	40979440	0.962451750129463
GSE162694	GSM4957351	2	ALB	3120158	55585.919410021	3141384.67820625	56132165	0.993242891151308
GSE162694	GSM4957352	2	ALB	2553875	71568.3483155954	2918715.03312875	35684420	0.874999775933022
GSE162694	GSM4957353	2	ALB	1216947	28904.0565130504	1401399.45539431	42102983	0.868379815131001
GSE162694	GSM4957354	2	ALB	2184956	46039.413903298	1868916.30657743	47458380	1.16910318151236
GSE162694	GSM4957355	3	ALB	2228179	50844.3697407659	2553122.60144091	43823515	0.872726988802841
GSE162694	GSM4957356	3	ALB	2036042	44954.2996862935	2178835.16973228	45291374	0.934463528165911
GSE162694	GSM4957357	2	ALB	3135625	65680.5708424746	2614681.90626832	47740526	1.19923765582452
GSE162694	GSM4957358	control	ALB	2310938	88075.2749377197	2236383.90207877	26238215	1.03333689616167
GSE162694	GSM4957359	1	ALB	2211564	72160.4399757204	1765999.652306	30647873	1.25230149230901
GSE162694	GSM4957360	4	ALB	3471007	81574.6177340276	3384623.77868738	42550086	1.02552225209093
GSE162694	GSM4957361	1	ALB	2934803	106290.814021	2621574.64280418	27611069	1.11948099896968
GSE162694	GSM4957362	2	ALB	2485399	81879.1223308315	2237441.58292084	30354490	1.11082185071195
GSE162694	GSM4957363	0	ALB	1825845	76012.5082414587	1871998.90953146	24020323	0.975345119435454
GSE162694	GSM4957364	0	ALB	2888271	89175.6010660424	2588281.68234118	32388579	1.11590288634561
GSE162694	GSM4957365	1	ALB	3601334	70768.9098271548	3245807.56907214	50888646	1.10953404456737
GSE162694	GSM4957366	4	ALB	441388	10158.2331668794	753072.649034319	43451257	0.586116094597249
GSE162694	GSM4957367	1	ALB	1386569	36354.9520348269	1662733.4860734	38139756	0.833909349642332
GSE162694	GSM4957368	0	ALB	1887089	46204.7354510672	1966574.82675532	40841896	0.959581590451627
GSE162694	GSM4957369	0	ALB	2339539	54567.3510939656	2399003.77465198	42874337	0.975212721513702
GSE162694	GSM4957370	1	ALB	3676610	87586.0447885409	3190190.96804561	41977121	1.15247332740472
GSE162694	GSM4957371	0	ALB	3886600	122603.89912323	3767061.67098859	31700460	1.03173251182268
GSE162694	GSM4957372	0	ALB	2866115	67195.2401983404	3080095.31918969	42653542	0.930528020397114
GSE162694	GSM4957373	0	ALB	1776846	46985.2377939384	2052618.13971771	37817112	0.86564859075267
GSE162694	GSM4957374	3	ALB	3504359	77489.1154314091	3650278.51474835	45223887	0.960025101054951
GSE162694	GSM4957375	0	ALB	2160888	53534.838902199	2146757.48168072	40364145	1.00658226112631
GSE162694	GSM4957376	1	ALB	2530791	52084.7420202148	2180683.92637726	48589873	1.16054920632371
GSE162694	GSM4957377	1	ALB	3282412	73363.5811721005	3433881.12507877	44741709	0.955889816926818
GSE162694	GSM4957378	0	ALB	1813062	50469.1451857464	2221537.9006029	35924167	0.816129222692062
GSE162694	GSM4957379	0	ALB	3168277	81447.81711813	3172498.88212366	38899471	0.998669225024019
GSE162694	GSM4957380	0	ALB	1813066	48223.3917705269	2185187.98457001	37597231	0.829707106574984
GSE162694	GSM4957381	1	ALB	2712928	101627.43061955	2731468.06190764	26694840	0.993212418564874
GSE162694	GSM4957382	0	ALB	1983974	51564.8928509589	2378051.85220432	38475286	0.83428542492081
GSE162694	GSM4957383	1	ALB	1408864	46159.74615914	1339795.91839741	30521485	1.05155119571136
GSE162694	GSM4957384	2	ALB	3043311	84274.6712426026	2801909.65358812	36111811	1.08615600653031
GSE162694	GSM4957385	2	ALB	2302405	84994.9971781604	2211033.36863902	27088712	1.04132530637347
GSE162694	GSM4957386	0	ALB	3340098	101569.825062057	2836740.86210196	32884747	1.1774420584632
GSE162694	GSM4957387	1	ALB	3792908	111819.109615279	3968469.77315636	33920034	0.955760839015608
GSE162694	GSM4957388	0	ALB	3431591	87764.361228071	3117472.53560453	39100051	1.10076061963913
GSE162694	GSM4957389	0	ALB	2738494	93937.6226748801	2612448.19695155	29152260	1.04824815404781
GSE162694	GSM4957390	2	ALB	2064842	85734.9823168968	2178691.62016321	24084008	0.947744040914481
GSE162694	GSM4957391	control	ALB	3220943	121079.679959052	3814090.99243493	26601846	0.844485096550814
GSE162694	GSM4957392	1	ALB	3849368	120942.711248086	3634612.82643179	31828028	1.05908612108736
GSE162694	GSM4957393	1	ALB	2689537	89338.4653221382	2529239.2653216	30105028	1.06337784521862
GSE162694	GSM4957394	0	ALB	4540665	107122.059363918	4943585.09496563	42387768	0.918496377178589
GSE162694	GSM4957395	4	ALB	1378504	37936.5254008312	1109955.58539457	36337118	1.24194518964465
GSE162694	GSM4957396	2	ALB	1184362	49704.3954045209	1138533.23993139	23828114	1.04025245681133
GSE162694	GSM4957397	0	ALB	2392500	74396.9948651614	2610924.84417733	32158557	0.916341964164751
GSE162694	GSM4957398	control	ALB	3722945	117515.901260059	3725332.29303378	31680351	0.999359173129805
GSE162694	GSM4957399	0	ALB	2716597	116274.457158063	3005194.25441523	23363661	0.903967188147247
GSE162694	GSM4957400	2	ALB	1788650	71539.0664336812	1839238.85904413	25002423	0.972494676917373
GSE162694	GSM4957401	0	ALB	2074449	87924.150681413	2183775.85767786	23593620	0.949936777030718
